areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E08000001,Bolton,utla,2021-01-29,50_54,11,67,334.0
E08000001,Bolton,utla,2021-01-29,55_59,6,62,339.7
E08000001,Bolton,utla,2021-01-29,60_64,6,58,380.3
E08000001,Bolton,utla,2021-01-29,65_69,4,26,187.8
E08000001,Bolton,utla,2021-01-29,70_74,2,17,122.6
E08000001,Bolton,utla,2021-01-29,75_79,1,8,83.1
E08000001,Bolton,utla,2021-01-29,80_84,1,10,149.0
E08000001,Bolton,utla,2021-01-29,85_89,1,12,321.3
E08000001,Bolton,utla,2021-01-29,90+,2,10,488.3
E08000001,Bolton,utla,2021-01-29,unassigned,0,0,
E08000001,Bolton,utla,2021-01-29,60+,17,141,216.7
E08000001,Bolton,utla,2021-01-29,00_59,112,655,294.4
E08000001,Bolton,utla,2021-01-28,00_04,3,23,120.0
E08000001,Bolton,utla,2021-01-28,05_09,3,26,128.8
E08000001,Bolton,utla,2021-01-28,10_14,3,32,170.3
E08000001,Bolton,utla,2021-01-28,15_19,5,32,192.9
E08000001,Bolton,utla,2021-01-28,20_24,4,57,343.7
E08000001,Bolton,utla,2021-01-28,25_29,11,65,350.0
E08000001,Bolton,utla,2021-01-28,30_34,11,78,397.0
E08000001,Bolton,utla,2021-01-28,35_39,9,71,384.7
E08000001,Bolton,utla,2021-01-28,40_44,12,67,397.6
E08000001,Bolton,utla,2021-01-28,45_49,7,61,315.7
E08000001,Bolton,utla,2021-01-28,50_54,8,68,339.0
E08000001,Bolton,utla,2021-01-28,55_59,11,64,350.6
E08000001,Bolton,utla,2021-01-28,60_64,10,58,380.3
E08000001,Bolton,utla,2021-01-28,65_69,3,24,173.4
E08000001,Bolton,utla,2021-01-28,70_74,2,21,151.5
E08000001,Bolton,utla,2021-01-28,75_79,1,8,83.1
E08000001,Bolton,utla,2021-01-28,80_84,0,12,178.8
E08000001,Bolton,utla,2021-01-28,85_89,2,13,348.1
E08000001,Bolton,utla,2021-01-28,90+,1,10,488.3
E08000001,Bolton,utla,2021-01-28,unassigned,0,0,
E08000001,Bolton,utla,2021-01-28,60+,19,146,224.4
E08000001,Bolton,utla,2021-01-28,00_59,87,644,289.5
E08000001,Bolton,utla,2021-01-27,00_04,6,24,125.2
E08000001,Bolton,utla,2021-01-27,05_09,4,25,123.8
E08000001,Bolton,utla,2021-01-27,10_14,6,32,170.3
E08000001,Bolton,utla,2021-01-27,15_19,3,33,198.9
E08000001,Bolton,utla,2021-01-27,20_24,11,61,367.8
E08000001,Bolton,utla,2021-01-27,25_29,19,67,360.7
E08000001,Bolton,utla,2021-01-27,30_34,9,81,412.2
E08000001,Bolton,utla,2021-01-27,35_39,13,75,406.4
E08000001,Bolton,utla,2021-01-27,40_44,7,66,391.6
E08000001,Bolton,utla,2021-01-27,45_49,10,63,326.1
E08000001,Bolton,utla,2021-01-27,50_54,8,73,363.9
E08000001,Bolton,utla,2021-01-27,55_59,14,57,312.3
E08000001,Bolton,utla,2021-01-27,60_64,8,53,347.5
E08000001,Bolton,utla,2021-01-27,65_69,4,24,173.4
E08000001,Bolton,utla,2021-01-27,70_74,3,20,144.3
E08000001,Bolton,utla,2021-01-27,75_79,0,9,93.5
E08000001,Bolton,utla,2021-01-27,80_84,1,15,223.4
E08000001,Bolton,utla,2021-01-27,85_89,0,13,348.1
E08000001,Bolton,utla,2021-01-27,90+,1,13,634.8
E08000001,Bolton,utla,2021-01-27,unassigned,0,0,
E08000001,Bolton,utla,2021-01-27,60+,17,147,225.9
E08000001,Bolton,utla,2021-01-27,00_59,110,657,295.3
E08000001,Bolton,utla,2021-01-26,00_04,1,23,120.0
E08000001,Bolton,utla,2021-01-26,05_09,7,23,113.9
E08000001,Bolton,utla,2021-01-26,10_14,5,27,143.7
E08000001,Bolton,utla,2021-01-26,15_19,4,39,235.1
E08000001,Bolton,utla,2021-01-26,20_24,8,64,385.9
E08000001,Bolton,utla,2021-01-26,25_29,5,58,312.3
E08000001,Bolton,utla,2021-01-26,30_34,14,86,437.7
E08000001,Bolton,utla,2021-01-26,35_39,11,69,373.9
E08000001,Bolton,utla,2021-01-26,40_44,9,76,451.0
E08000001,Bolton,utla,2021-01-26,45_49,12,62,320.9
E08000001,Bolton,utla,2021-01-26,50_54,10,81,403.8
E08000001,Bolton,utla,2021-01-26,55_59,8,55,301.3
E08000001,Bolton,utla,2021-01-26,60_64,11,56,367.1
E08000001,Bolton,utla,2021-01-26,65_69,6,22,158.9
E08000001,Bolton,utla,2021-01-26,70_74,2,21,151.5
E08000001,Bolton,utla,2021-01-26,75_79,0,10,103.9
E08000001,Bolton,utla,2021-01-26,80_84,3,16,238.3
E08000001,Bolton,utla,2021-01-26,85_89,5,14,374.8
E08000001,Bolton,utla,2021-01-26,90+,1,12,585.9
E08000001,Bolton,utla,2021-01-26,unassigned,0,0,
E08000001,Bolton,utla,2021-01-26,60+,28,151,232.0
E08000001,Bolton,utla,2021-01-26,00_59,94,663,298.0
E08000001,Bolton,utla,2021-01-25,00_04,3,33,172.2
E08000001,Bolton,utla,2021-01-25,05_09,1,22,109.0
E08000001,Bolton,utla,2021-01-25,10_14,4,23,122.4
E08000001,Bolton,utla,2021-01-25,15_19,5,44,265.3
E08000001,Bolton,utla,2021-01-25,20_24,11,71,428.1
E08000001,Bolton,utla,2021-01-25,25_29,14,72,387.6
E08000001,Bolton,utla,2021-01-25,30_34,10,94,478.4
E08000001,Bolton,utla,2021-01-25,35_39,13,70,379.3
E08000001,Bolton,utla,2021-01-25,40_44,10,79,468.8
E08000001,Bolton,utla,2021-01-25,45_49,10,60,310.5
E08000001,Bolton,utla,2021-01-25,50_54,13,84,418.8
E08000001,Bolton,utla,2021-01-25,55_59,8,63,345.1
E08000001,Bolton,utla,2021-01-25,60_64,10,53,347.5
E08000001,Bolton,utla,2021-01-25,65_69,3,19,137.3
E08000001,Bolton,utla,2021-01-25,70_74,4,27,194.8
E08000001,Bolton,utla,2021-01-25,75_79,4,10,103.9
E08000001,Bolton,utla,2021-01-25,80_84,1,14,208.6
E08000001,Bolton,utla,2021-01-25,85_89,2,9,241.0
E08000001,Bolton,utla,2021-01-25,90+,3,12,585.9
E08000001,Bolton,utla,2021-01-25,unassigned,0,0,
E08000001,Bolton,utla,2021-01-25,60+,27,144,221.3
E08000001,Bolton,utla,2021-01-25,00_59,102,715,321.4
E08000001,Bolton,utla,2021-01-24,00_04,4,35,182.7
E08000001,Bolton,utla,2021-01-24,05_09,3,25,123.8
E08000001,Bolton,utla,2021-01-24,10_14,4,24,127.8
E08000001,Bolton,utla,2021-01-24,15_19,3,45,271.3
E08000001,Bolton,utla,2021-01-24,20_24,4,69,416.1
E08000001,Bolton,utla,2021-01-24,25_29,4,68,366.1
E08000001,Bolton,utla,2021-01-24,30_34,7,103,524.2
E08000001,Bolton,utla,2021-01-24,35_39,9,76,411.8
E08000001,Bolton,utla,2021-01-24,40_44,13,85,504.4
E08000001,Bolton,utla,2021-01-24,45_49,5,71,367.5
E08000001,Bolton,utla,2021-01-24,50_54,11,90,448.7
E08000001,Bolton,utla,2021-01-24,55_59,4,69,378.0
E08000001,Bolton,utla,2021-01-24,60_64,7,54,354.0
E08000001,Bolton,utla,2021-01-24,65_69,4,22,158.9
E08000001,Bolton,utla,2021-01-24,70_74,2,27,194.8
E08000001,Bolton,utla,2021-01-24,75_79,1,10,103.9
E08000001,Bolton,utla,2021-01-24,80_84,1,14,208.6
E08000001,Bolton,utla,2021-01-24,85_89,0,10,267.7
E08000001,Bolton,utla,2021-01-24,90+,0,9,439.5
E08000001,Bolton,utla,2021-01-24,unassigned,0,0,
E08000001,Bolton,utla,2021-01-24,60+,15,146,224.4
E08000001,Bolton,utla,2021-01-24,00_59,71,760,341.6
E08000001,Bolton,utla,2021-01-23,00_04,4,34,177.4
E08000001,Bolton,utla,2021-01-23,05_09,0,22,109.0
E08000001,Bolton,utla,2021-01-23,10_14,3,22,117.1
E08000001,Bolton,utla,2021-01-23,15_19,7,44,265.3
E08000001,Bolton,utla,2021-01-23,20_24,11,73,440.2
E08000001,Bolton,utla,2021-01-23,25_29,9,75,403.8
E08000001,Bolton,utla,2021-01-23,30_34,8,109,554.7
E08000001,Bolton,utla,2021-01-23,35_39,8,82,444.3
E08000001,Bolton,utla,2021-01-23,40_44,5,78,462.8
E08000001,Bolton,utla,2021-01-23,45_49,7,76,393.3
E08000001,Bolton,utla,2021-01-23,50_54,6,85,423.7
E08000001,Bolton,utla,2021-01-23,55_59,11,74,405.4
E08000001,Bolton,utla,2021-01-23,60_64,6,50,327.8
E08000001,Bolton,utla,2021-01-23,65_69,2,23,166.2
E08000001,Bolton,utla,2021-01-23,70_74,2,27,194.8
E08000001,Bolton,utla,2021-01-23,75_79,1,12,124.7
E08000001,Bolton,utla,2021-01-23,80_84,3,14,208.6
E08000001,Bolton,utla,2021-01-23,85_89,2,10,267.7
E08000001,Bolton,utla,2021-01-23,90+,2,11,537.1
E08000001,Bolton,utla,2021-01-23,unassigned,0,0,
E08000001,Bolton,utla,2021-01-23,60+,18,147,225.9
E08000001,Bolton,utla,2021-01-23,00_59,79,774,347.9
E08000001,Bolton,utla,2021-01-22,00_04,2,37,193.1
E08000001,Bolton,utla,2021-01-22,05_09,8,26,128.8
E08000001,Bolton,utla,2021-01-22,10_14,7,24,127.8
E08000001,Bolton,utla,2021-01-22,15_19,5,47,283.3
E08000001,Bolton,utla,2021-01-22,20_24,8,72,434.2
E08000001,Bolton,utla,2021-01-22,25_29,3,76,409.2
E08000001,Bolton,utla,2021-01-22,30_34,19,112,570.0
E08000001,Bolton,utla,2021-01-22,35_39,8,89,482.2
E08000001,Bolton,utla,2021-01-22,40_44,11,79,468.8
E08000001,Bolton,utla,2021-01-22,45_49,10,78,403.7
E08000001,Bolton,utla,2021-01-22,50_54,12,86,428.7
E08000001,Bolton,utla,2021-01-22,55_59,8,74,405.4
E08000001,Bolton,utla,2021-01-22,60_64,6,50,327.8
E08000001,Bolton,utla,2021-01-22,65_69,2,23,166.2
E08000001,Bolton,utla,2021-01-22,70_74,6,30,216.4
E08000001,Bolton,utla,2021-01-22,75_79,1,13,135.1
E08000001,Bolton,utla,2021-01-22,80_84,3,13,193.7
E08000001,Bolton,utla,2021-01-22,85_89,2,12,321.3
E08000001,Bolton,utla,2021-01-22,90+,2,15,732.4
E08000001,Bolton,utla,2021-01-22,unassigned,0,0,
E08000001,Bolton,utla,2021-01-22,60+,22,156,239.7
E08000001,Bolton,utla,2021-01-22,00_59,101,800,359.6
E08000001,Bolton,utla,2021-01-21,00_04,4,38,198.3
E08000001,Bolton,utla,2021-01-21,05_09,2,23,113.9
E08000001,Bolton,utla,2021-01-21,10_14,3,23,122.4
E08000001,Bolton,utla,2021-01-21,15_19,6,51,307.5
E08000001,Bolton,utla,2021-01-21,20_24,8,73,440.2
E08000001,Bolton,utla,2021-01-21,25_29,13,88,473.8
E08000001,Bolton,utla,2021-01-21,30_34,14,104,529.3
E08000001,Bolton,utla,2021-01-21,35_39,13,97,525.6
E08000001,Bolton,utla,2021-01-21,40_44,11,78,462.8
E08000001,Bolton,utla,2021-01-21,45_49,9,79,408.9
E08000001,Bolton,utla,2021-01-21,50_54,13,91,453.7
E08000001,Bolton,utla,2021-01-21,55_59,4,75,410.9
E08000001,Bolton,utla,2021-01-21,60_64,5,49,321.2
E08000001,Bolton,utla,2021-01-21,65_69,3,21,151.7
E08000001,Bolton,utla,2021-01-21,70_74,1,26,187.6
E08000001,Bolton,utla,2021-01-21,75_79,2,15,155.9
E08000001,Bolton,utla,2021-01-21,80_84,3,13,193.7
E08000001,Bolton,utla,2021-01-21,85_89,2,13,348.1
E08000001,Bolton,utla,2021-01-21,90+,4,14,683.6
E08000001,Bolton,utla,2021-01-21,unassigned,0,1,
E08000001,Bolton,utla,2021-01-21,60+,20,151,232.0
E08000001,Bolton,utla,2021-01-21,00_59,100,821,369.0
E08000001,Bolton,utla,2021-01-20,00_04,5,39,203.5
E08000001,Bolton,utla,2021-01-20,05_09,2,23,113.9
E08000001,Bolton,utla,2021-01-20,10_14,1,25,133.1
E08000001,Bolton,utla,2021-01-20,15_19,9,51,307.5
E08000001,Bolton,utla,2021-01-20,20_24,14,78,470.3
E08000001,Bolton,utla,2021-01-20,25_29,10,90,484.5
E08000001,Bolton,utla,2021-01-20,30_34,14,111,564.9
E08000001,Bolton,utla,2021-01-20,35_39,7,98,531.0
E08000001,Bolton,utla,2021-01-20,40_44,17,80,474.7
E08000001,Bolton,utla,2021-01-20,45_49,9,83,429.6
E08000001,Bolton,utla,2021-01-20,50_54,16,97,483.6
E08000001,Bolton,utla,2021-01-20,55_59,12,82,449.2
E08000001,Bolton,utla,2021-01-20,60_64,11,50,327.8
E08000001,Bolton,utla,2021-01-20,65_69,2,20,144.5
E08000001,Bolton,utla,2021-01-20,70_74,4,30,216.4
E08000001,Bolton,utla,2021-01-20,75_79,1,17,176.7
E08000001,Bolton,utla,2021-01-20,80_84,2,19,283.0
E08000001,Bolton,utla,2021-01-20,85_89,1,18,481.9
E08000001,Bolton,utla,2021-01-20,90+,0,20,976.6
E08000001,Bolton,utla,2021-01-20,unassigned,0,1,
E08000001,Bolton,utla,2021-01-20,60+,21,174,267.4
E08000001,Bolton,utla,2021-01-20,00_59,116,858,385.7
E08000001,Bolton,utla,2021-01-19,00_04,11,40,208.7
E08000001,Bolton,utla,2021-01-19,05_09,6,25,123.8
E08000001,Bolton,utla,2021-01-19,10_14,1,26,138.4
E08000001,Bolton,utla,2021-01-19,15_19,9,51,307.5
E08000001,Bolton,utla,2021-01-19,20_24,15,75,452.2
E08000001,Bolton,utla,2021-01-19,25_29,19,90,484.5
E08000001,Bolton,utla,2021-01-19,30_34,22,110,559.8
E08000001,Bolton,utla,2021-01-19,35_39,12,103,558.1
E08000001,Bolton,utla,2021-01-19,40_44,12,74,439.1
E08000001,Bolton,utla,2021-01-19,45_49,10,92,476.1
E08000001,Bolton,utla,2021-01-19,50_54,13,95,473.6
E08000001,Bolton,utla,2021-01-19,55_59,16,79,432.8
E08000001,Bolton,utla,2021-01-19,60_64,8,48,314.7
E08000001,Bolton,utla,2021-01-19,65_69,3,22,158.9
E08000001,Bolton,utla,2021-01-19,70_74,8,28,202.0
E08000001,Bolton,utla,2021-01-19,75_79,0,19,197.4
E08000001,Bolton,utla,2021-01-19,80_84,1,19,283.0
E08000001,Bolton,utla,2021-01-19,85_89,0,18,481.9
E08000001,Bolton,utla,2021-01-19,90+,1,21,1025.4
E08000001,Bolton,utla,2021-01-19,unassigned,0,1,
E08000001,Bolton,utla,2021-01-19,60+,21,175,268.9
E08000001,Bolton,utla,2021-01-19,00_59,146,861,387.0
E08000001,Bolton,utla,2021-01-18,00_04,5,31,161.8
E08000001,Bolton,utla,2021-01-18,05_09,4,22,109.0
E08000001,Bolton,utla,2021-01-18,10_14,5,30,159.7
E08000001,Bolton,utla,2021-01-18,15_19,6,49,295.4
E08000001,Bolton,utla,2021-01-18,20_24,9,78,470.3
E08000001,Bolton,utla,2021-01-18,25_29,10,88,473.8
E08000001,Bolton,utla,2021-01-18,30_34,19,108,549.6
E08000001,Bolton,utla,2021-01-18,35_39,19,112,606.8
E08000001,Bolton,utla,2021-01-18,40_44,16,78,462.8
E08000001,Bolton,utla,2021-01-18,45_49,21,92,476.1
E08000001,Bolton,utla,2021-01-18,50_54,19,101,503.5
E08000001,Bolton,utla,2021-01-18,55_59,14,78,427.3
E08000001,Bolton,utla,2021-01-18,60_64,11,52,340.9
E08000001,Bolton,utla,2021-01-18,65_69,6,24,173.4
E08000001,Bolton,utla,2021-01-18,70_74,4,24,173.1
E08000001,Bolton,utla,2021-01-18,75_79,4,22,228.6
E08000001,Bolton,utla,2021-01-18,80_84,1,21,312.8
E08000001,Bolton,utla,2021-01-18,85_89,3,19,508.7
E08000001,Bolton,utla,2021-01-18,90+,0,22,1074.2
E08000001,Bolton,utla,2021-01-18,unassigned,0,1,
E08000001,Bolton,utla,2021-01-18,60+,29,184,282.8
E08000001,Bolton,utla,2021-01-18,00_59,147,868,390.2
E08000001,Bolton,utla,2021-01-17,00_04,3,29,151.3
E08000001,Bolton,utla,2021-01-17,05_09,0,20,99.1
E08000001,Bolton,utla,2021-01-17,10_14,2,27,143.7
E08000001,Bolton,utla,2021-01-17,15_19,2,50,301.4
E08000001,Bolton,utla,2021-01-17,20_24,8,77,464.3
E08000001,Bolton,utla,2021-01-17,25_29,11,96,516.9
E08000001,Bolton,utla,2021-01-17,30_34,13,116,590.4
E08000001,Bolton,utla,2021-01-17,35_39,15,118,639.4
E08000001,Bolton,utla,2021-01-17,40_44,6,82,486.6
E08000001,Bolton,utla,2021-01-17,45_49,10,99,512.4
E08000001,Bolton,utla,2021-01-17,50_54,6,101,503.5
E08000001,Bolton,utla,2021-01-17,55_59,9,80,438.3
E08000001,Bolton,utla,2021-01-17,60_64,3,52,340.9
E08000001,Bolton,utla,2021-01-17,65_69,5,25,180.6
E08000001,Bolton,utla,2021-01-17,70_74,2,24,173.1
E08000001,Bolton,utla,2021-01-17,75_79,3,22,228.6
E08000001,Bolton,utla,2021-01-17,80_84,1,22,327.7
E08000001,Bolton,utla,2021-01-17,85_89,0,18,481.9
E08000001,Bolton,utla,2021-01-17,90+,2,25,1220.7
E08000001,Bolton,utla,2021-01-17,unassigned,0,1,
E08000001,Bolton,utla,2021-01-17,60+,16,188,288.9
E08000001,Bolton,utla,2021-01-17,00_59,85,896,402.7
E08000001,Bolton,utla,2021-01-16,00_04,7,26,135.7
E08000001,Bolton,utla,2021-01-16,05_09,4,24,118.9
E08000001,Bolton,utla,2021-01-16,10_14,5,28,149.1
E08000001,Bolton,utla,2021-01-16,15_19,10,52,313.5
E08000001,Bolton,utla,2021-01-16,20_24,10,81,488.4
E08000001,Bolton,utla,2021-01-16,25_29,10,97,522.2
E08000001,Bolton,utla,2021-01-16,30_34,11,112,570.0
E08000001,Bolton,utla,2021-01-16,35_39,15,114,617.7
E08000001,Bolton,utla,2021-01-16,40_44,6,89,528.1
E08000001,Bolton,utla,2021-01-16,45_49,9,104,538.2
E08000001,Bolton,utla,2021-01-16,50_54,7,106,528.4
E08000001,Bolton,utla,2021-01-16,55_59,11,85,465.7
E08000001,Bolton,utla,2021-01-16,60_64,6,61,399.9
E08000001,Bolton,utla,2021-01-16,65_69,2,24,173.4
E08000001,Bolton,utla,2021-01-16,70_74,5,24,173.1
E08000001,Bolton,utla,2021-01-16,75_79,2,22,228.6
E08000001,Bolton,utla,2021-01-16,80_84,2,22,327.7
E08000001,Bolton,utla,2021-01-16,85_89,4,19,508.7
E08000001,Bolton,utla,2021-01-16,90+,6,24,1171.9
E08000001,Bolton,utla,2021-01-16,unassigned,0,1,
E08000001,Bolton,utla,2021-01-16,60+,27,196,301.2
E08000001,Bolton,utla,2021-01-16,00_59,105,919,413.1
E08000001,Bolton,utla,2021-01-15,00_04,3,21,109.6
E08000001,Bolton,utla,2021-01-15,05_09,5,22,109.0
E08000001,Bolton,utla,2021-01-15,10_14,6,27,143.7
E08000001,Bolton,utla,2021-01-15,15_19,9,47,283.3
E08000001,Bolton,utla,2021-01-15,20_24,9,77,464.3
E08000001,Bolton,utla,2021-01-15,25_29,15,110,592.2
E08000001,Bolton,utla,2021-01-15,30_34,11,110,559.8
E08000001,Bolton,utla,2021-01-15,35_39,16,111,601.4
E08000001,Bolton,utla,2021-01-15,40_44,10,97,575.6
E08000001,Bolton,utla,2021-01-15,45_49,11,107,553.8
E08000001,Bolton,utla,2021-01-15,50_54,17,112,558.4
E08000001,Bolton,utla,2021-01-15,55_59,9,85,465.7
E08000001,Bolton,utla,2021-01-15,60_64,5,63,413.0
E08000001,Bolton,utla,2021-01-15,65_69,0,26,187.8
E08000001,Bolton,utla,2021-01-15,70_74,2,23,165.9
E08000001,Bolton,utla,2021-01-15,75_79,3,22,228.6
E08000001,Bolton,utla,2021-01-15,80_84,3,22,327.7
E08000001,Bolton,utla,2021-01-15,85_89,3,19,508.7
E08000001,Bolton,utla,2021-01-15,90+,1,22,1074.2
E08000001,Bolton,utla,2021-01-15,unassigned,1,1,
E08000001,Bolton,utla,2021-01-15,60+,17,197,302.7
E08000001,Bolton,utla,2021-01-15,00_59,122,927,416.7
E08000001,Bolton,utla,2021-01-14,00_04,5,21,109.6
E08000001,Bolton,utla,2021-01-14,05_09,2,21,104.0
E08000001,Bolton,utla,2021-01-14,10_14,5,24,127.8
E08000001,Bolton,utla,2021-01-14,15_19,6,41,247.2
E08000001,Bolton,utla,2021-01-14,20_24,13,86,518.6
E08000001,Bolton,utla,2021-01-14,25_29,15,105,565.3
E08000001,Bolton,utla,2021-01-14,30_34,21,111,564.9
E08000001,Bolton,utla,2021-01-14,35_39,14,109,590.6
E08000001,Bolton,utla,2021-01-14,40_44,13,95,563.7
E08000001,Bolton,utla,2021-01-14,45_49,13,107,553.8
E08000001,Bolton,utla,2021-01-14,50_54,19,103,513.5
E08000001,Bolton,utla,2021-01-14,55_59,11,84,460.2
E08000001,Bolton,utla,2021-01-14,60_64,6,64,419.6
E08000001,Bolton,utla,2021-01-14,65_69,2,29,209.5
E08000001,Bolton,utla,2021-01-14,70_74,5,24,173.1
E08000001,Bolton,utla,2021-01-14,75_79,4,19,197.4
E08000001,Bolton,utla,2021-01-14,80_84,9,23,342.6
E08000001,Bolton,utla,2021-01-14,85_89,7,21,562.2
E08000001,Bolton,utla,2021-01-14,90+,10,26,1269.5
E08000001,Bolton,utla,2021-01-14,unassigned,0,0,
E08000001,Bolton,utla,2021-01-14,60+,43,206,316.6
E08000001,Bolton,utla,2021-01-14,00_59,137,907,407.7
E08000001,Bolton,utla,2021-01-13,00_04,6,21,109.6
E08000001,Bolton,utla,2021-01-13,05_09,4,21,104.0
E08000001,Bolton,utla,2021-01-13,10_14,2,23,122.4
E08000001,Bolton,utla,2021-01-13,15_19,9,44,265.3
E08000001,Bolton,utla,2021-01-13,20_24,11,91,548.7
E08000001,Bolton,utla,2021-01-13,25_29,10,104,559.9
E08000001,Bolton,utla,2021-01-13,30_34,13,112,570.0
E08000001,Bolton,utla,2021-01-13,35_39,12,107,579.8
E08000001,Bolton,utla,2021-01-13,40_44,11,96,569.6
E08000001,Bolton,utla,2021-01-13,45_49,18,106,548.6
E08000001,Bolton,utla,2021-01-13,50_54,14,101,503.5
E08000001,Bolton,utla,2021-01-13,55_59,9,85,465.7
E08000001,Bolton,utla,2021-01-13,60_64,9,65,426.1
E08000001,Bolton,utla,2021-01-13,65_69,4,31,224.0
E08000001,Bolton,utla,2021-01-13,70_74,2,27,194.8
E08000001,Bolton,utla,2021-01-13,75_79,3,16,166.3
E08000001,Bolton,utla,2021-01-13,80_84,2,14,208.6
E08000001,Bolton,utla,2021-01-13,85_89,1,16,428.4
E08000001,Bolton,utla,2021-01-13,90+,1,19,927.7
E08000001,Bolton,utla,2021-01-13,unassigned,0,1,
E08000001,Bolton,utla,2021-01-13,60+,22,188,288.9
E08000001,Bolton,utla,2021-01-13,00_59,119,912,409.9
E08000001,Bolton,utla,2021-01-12,00_04,2,18,93.9
E08000001,Bolton,utla,2021-01-12,05_09,3,18,89.2
E08000001,Bolton,utla,2021-01-12,10_14,5,24,127.8
E08000001,Bolton,utla,2021-01-12,15_19,7,43,259.2
E08000001,Bolton,utla,2021-01-12,20_24,18,95,572.8
E08000001,Bolton,utla,2021-01-12,25_29,17,109,586.8
E08000001,Bolton,utla,2021-01-12,30_34,20,113,575.1
E08000001,Bolton,utla,2021-01-12,35_39,21,111,601.4
E08000001,Bolton,utla,2021-01-12,40_44,16,94,557.8
E08000001,Bolton,utla,2021-01-12,45_49,10,92,476.1
E08000001,Bolton,utla,2021-01-12,50_54,19,101,503.5
E08000001,Bolton,utla,2021-01-12,55_59,15,84,460.2
E08000001,Bolton,utla,2021-01-12,60_64,12,60,393.4
E08000001,Bolton,utla,2021-01-12,65_69,5,33,238.4
E08000001,Bolton,utla,2021-01-12,70_74,4,29,209.2
E08000001,Bolton,utla,2021-01-12,75_79,3,14,145.5
E08000001,Bolton,utla,2021-01-12,80_84,3,13,193.7
E08000001,Bolton,utla,2021-01-12,85_89,1,16,428.4
E08000001,Bolton,utla,2021-01-12,90+,2,29,1416.0
E08000001,Bolton,utla,2021-01-12,unassigned,0,1,
E08000001,Bolton,utla,2021-01-12,60+,30,194,298.1
E08000001,Bolton,utla,2021-01-12,00_59,153,903,405.9
E08000001,Bolton,utla,2021-01-11,00_04,3,17,88.7
E08000001,Bolton,utla,2021-01-11,05_09,2,20,99.1
E08000001,Bolton,utla,2021-01-11,10_14,2,21,111.8
E08000001,Bolton,utla,2021-01-11,15_19,7,50,301.4
E08000001,Bolton,utla,2021-01-11,20_24,8,95,572.8
E08000001,Bolton,utla,2021-01-11,25_29,18,110,592.2
E08000001,Bolton,utla,2021-01-11,30_34,27,106,539.5
E08000001,Bolton,utla,2021-01-11,35_39,25,99,536.4
E08000001,Bolton,utla,2021-01-11,40_44,20,96,569.6
E08000001,Bolton,utla,2021-01-11,45_49,28,99,512.4
E08000001,Bolton,utla,2021-01-11,50_54,19,100,498.5
E08000001,Bolton,utla,2021-01-11,55_59,16,83,454.7
E08000001,Bolton,utla,2021-01-11,60_64,11,58,380.3
E08000001,Bolton,utla,2021-01-11,65_69,7,34,245.6
E08000001,Bolton,utla,2021-01-11,70_74,4,32,230.8
E08000001,Bolton,utla,2021-01-11,75_79,4,19,197.4
E08000001,Bolton,utla,2021-01-11,80_84,2,18,268.1
E08000001,Bolton,utla,2021-01-11,85_89,2,22,589.0
E08000001,Bolton,utla,2021-01-11,90+,3,30,1464.8
E08000001,Bolton,utla,2021-01-11,unassigned,0,2,
E08000001,Bolton,utla,2021-01-11,60+,33,213,327.3
E08000001,Bolton,utla,2021-01-11,00_59,175,898,403.6
E08000001,Bolton,utla,2021-01-10,00_04,0,15,78.3
E08000001,Bolton,utla,2021-01-10,05_09,4,26,128.8
E08000001,Bolton,utla,2021-01-10,10_14,3,26,138.4
E08000001,Bolton,utla,2021-01-10,15_19,4,58,349.7
E08000001,Bolton,utla,2021-01-10,20_24,12,105,633.1
E08000001,Bolton,utla,2021-01-10,25_29,12,113,608.4
E08000001,Bolton,utla,2021-01-10,30_34,9,98,498.8
E08000001,Bolton,utla,2021-01-10,35_39,11,87,471.4
E08000001,Bolton,utla,2021-01-10,40_44,13,91,540.0
E08000001,Bolton,utla,2021-01-10,45_49,15,91,471.0
E08000001,Bolton,utla,2021-01-10,50_54,11,93,463.6
E08000001,Bolton,utla,2021-01-10,55_59,14,77,421.8
E08000001,Bolton,utla,2021-01-10,60_64,12,57,373.7
E08000001,Bolton,utla,2021-01-10,65_69,4,32,231.2
E08000001,Bolton,utla,2021-01-10,70_74,2,30,216.4
E08000001,Bolton,utla,2021-01-10,75_79,3,23,239.0
E08000001,Bolton,utla,2021-01-10,80_84,1,19,283.0
E08000001,Bolton,utla,2021-01-10,85_89,1,24,642.6
E08000001,Bolton,utla,2021-01-10,90+,1,30,1464.8
E08000001,Bolton,utla,2021-01-10,unassigned,0,5,
E08000001,Bolton,utla,2021-01-10,60+,24,215,330.4
E08000001,Bolton,utla,2021-01-10,00_59,108,885,397.8
E08000001,Bolton,utla,2021-01-09,00_04,2,22,114.8
E08000001,Bolton,utla,2021-01-09,05_09,2,23,113.9
E08000001,Bolton,utla,2021-01-09,10_14,4,28,149.1
E08000001,Bolton,utla,2021-01-09,15_19,5,62,373.8
E08000001,Bolton,utla,2021-01-09,20_24,6,112,675.3
E08000001,Bolton,utla,2021-01-09,25_29,23,120,646.1
E08000001,Bolton,utla,2021-01-09,30_34,9,101,514.0
E08000001,Bolton,utla,2021-01-09,35_39,12,84,455.1
